"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Bemboom, Anthony",621532,2022,32,52,59,3,2,0,1,17,6,28.8,10.2,".115",".212",".207","0.419","0.097",".147","0","0","0","0","0",".196","26.9"
"Aguilar, Jesús",542583,2022,32,464,507,74,19,0,16,119,28,23.5,5.5,".235",".379",".281","0.660","0.144",".278","0","1","4","1","5",".288","24.0"
"Schwindel, Frank",643524,2022,30,271,292,43,11,0,8,58,19,19.9,6.5,".229",".358",".277","0.635","0.129",".261","0","0","0","1","2",".278","25.6"
"Martin Jr., Richie",621006,2022,27,30,33,3,0,2,0,10,3,30.3,9.1,".167",".300",".242","0.542","0.133",".250","1","3","0","0","0",".240","28.8"
"VanMeter, Josh",642165,2022,27,171,192,22,5,2,3,45,19,23.4,9.9,".187",".292",".266","0.558","0.105",".232","0","4","0","0","2",".251","26.1"
"Isbel, Kyle",664728,2022,25,256,278,35,10,4,5,75,16,27,5.8,".211",".340",".264","0.604","0.129",".275","6","9","3","0","2",".265","28.0"
"Candelario, Jeimer",600869,2022,28,429,467,59,19,2,13,109,28,23.3,6,".217",".361",".272","0.633","0.144",".257","1","0","6","1","4",".277","27.3"
"Varsho, Daulton",662139,2022,25,531,592,72,23,3,27,145,46,24.5,7.8,".235",".443",".302","0.745","0.208",".269","6","16","7","0","5",".323","28.0"
"Rojas, Josh",668942,2022,28,443,510,84,25,1,9,98,55,19.2,10.8,".269",".391",".349","0.740","0.122",".323","3","23","2","2","5",".326","27.3"
"Arozarena, Randy",668227,2022,27,586,645,90,41,3,20,156,46,24.2,7.1,".263",".445",".327","0.772","0.182",".325","12","32","11","2","2",".336","28.8"
"Walton, Donovan",622268,2022,28,76,78,3,8,0,1,16,1,20.5,1.3,".158",".303",".179","0.482","0.145",".186","0","0","1","0","0",".208","27.6"
"Young, Jared",676724,2022,26,19,22,3,2,0,0,7,3,31.8,13.6,".263",".368",".364","0.732","0.105",".417","0","1","0","0","0",".329","28.2"
"Katoh, Gosuke",641741,2022,27,7,11,0,1,0,0,1,3,9.1,27.3,".143",".286",".400","0.686","0.143",".167","0","0","0","0","0",".333","25.8"
"Cain, Lorenzo",456715,2022,36,145,156,20,5,0,1,36,8,23.1,5.1,".179",".234",".231","0.465","0.055",".229","2","2","2","0","1",".212","28.3"
"Bohm, Alec",664761,2022,25,586,631,124,24,3,13,110,31,17.4,4.9,".280",".398",".315","0.713","0.118",".319","3","2","4","1","10",".310","27.0"
"Pillar, Kevin",607680,2022,33,12,13,0,1,0,0,4,1,30.8,7.7,".083",".167",".154","0.321","0.084",".125","0","0","0","0","0",".150","27.1"
"DeJong, Paul",657557,2022,28,210,237,18,9,0,6,79,21,33.3,8.9,".157",".286",".245","0.531","0.129",".213","2","3","4","0","2",".241","27.7"
"Miller, Brad",543543,2022,32,222,241,37,3,0,7,70,18,29,7.5,".212",".320",".270","0.590","0.108",".274","2","4","0","0","1",".263","27.1"
"Gosselin, Phil",594838,2022,33,74,77,10,0,1,0,24,2,31.2,2.6,".149",".176",".182","0.358","0.027",".220","0","0","1","0","0",".163","29.0"
"Reyes, Pablo",622569,2022,28,15,16,4,0,0,0,2,1,12.5,6.3,".267",".267",".313","0.580","0.000",".308","0","0","0","0","0",".264","27.2"
"Trammell, Taylor",666211,2022,24,102,117,7,9,0,4,33,13,28.2,11.1,".196",".402",".284","0.686","0.206",".242","1","2","0","0","1",".300","26.8"
"Lopez, Alejo",664670,2022,26,145,156,31,5,1,1,21,9,13.5,5.8,".262",".331",".314","0.645","0.069",".301","1","3","2","1","0",".286","26.6"
"Hernandez, Yadiel",628450,2022,34,305,327,57,16,0,9,74,19,22.6,5.8,".269",".410",".312","0.722","0.141",".326","1","2","1","0","2",".315","25.6"
"Haniger, Mitch",571745,2022,31,224,247,36,8,0,11,65,20,26.3,8.1,".246",".429",".308","0.737","0.183",".293","0","0","1","1","2",".319","26.9"
"Contreras, Mark",676628,2022,27,58,61,3,1,0,3,21,1,34.4,1.6,".121",".293",".148","0.441","0.172",".114","0","1","1","0","1",".189","28.4"
"Mazeika, Patrick",664850,2022,28,68,72,8,4,0,1,9,2,12.5,2.8,".191",".294",".214","0.508","0.103",".207","0","0","0","0","0",".222","24.3"
"Ohtani, Shohei",660271,2022,27,586,666,90,30,6,34,161,72,24.2,10.8,".273",".519",".356","0.875","0.246",".320","9","11","5","14","3",".370","28.2"
"Stanton, Giancarlo",519317,2022,32,398,452,46,7,0,31,137,50,30.3,11.1,".211",".462",".297","0.759","0.251",".227","0","0","0","2","3",".327","24.5"
"Gregorius, Didi",544369,2022,32,214,232,31,9,4,1,36,13,15.5,5.6,".210",".304",".263","0.567","0.094",".246","0","1","3","0","2",".251","27.3"
"Toglia, Michael",669911,2022,23,111,120,12,8,2,2,44,9,36.7,7.5,".216",".378",".275","0.653","0.162",".338","1","1","0","0","0",".285","28.3"
"Ramos, Heliot",671218,2022,22,20,22,2,0,0,0,6,2,27.3,9.1,".100",".100",".182","0.282","0.000",".143","0","0","0","0","0",".143","27.4"
"Robinson, Chuckie",642020,2022,27,59,60,4,2,0,2,17,0,28.3,0,".136",".271",".136","0.407","0.135",".150","0","0","0","0","0",".173","26.5"
"Moncada, Yoán",660162,2022,27,397,433,53,18,1,12,114,32,26.3,7.4,".212",".353",".273","0.626","0.141",".265","0","2","2","2","1",".275","27.4"
"Godoy, José",608422,2022,27,20,22,1,0,0,0,9,2,40.9,9.1,".050",".050",".136","0.186","0.000",".091","0","0","0","0","0",".103","25.3"
"Mateo, Jorge",622761,2022,27,494,533,64,25,7,13,147,27,27.6,5.1,".221",".379",".267","0.646","0.158",".286","9","35","5","0","2",".281","30.1"
"Edman, Tommy",669242,2022,27,577,630,105,31,4,13,111,46,17.6,7.3,".265",".400",".324","0.724","0.135",".308","3","32","5","2","1",".318","28.7"
"Tsutsugo, Yoshi",660294,2022,30,170,193,23,4,0,2,50,19,25.9,9.8,".171",".229",".249","0.478","0.058",".221","0","0","0","0","4",".221","26.1"
"McKinney, Billy",641856,2022,27,52,57,3,1,0,1,16,4,28.1,7,".096",".173",".158","0.331","0.077",".111","0","0","0","1","1",".144","27.0"
"Straw, Myles",664702,2022,27,535,596,93,22,3,0,87,54,14.6,9.1,".221",".273",".291","0.564","0.052",".261","1","21","1","0","4",".257","29.3"
"Newman, Kevin",621028,2022,28,288,309,57,18,2,2,48,16,15.5,5.2,".274",".372",".316","0.688","0.098",".322","2","8","2","0","1",".303","27.9"
"Hensley, David",682073,2022,26,29,34,6,2,1,1,6,5,17.6,14.7,".345",".586",".441","1.027","0.241",".409","0","0","0","0","0",".440","28.5"
"Barnhart, Tucker",571466,2022,31,281,308,51,10,0,1,74,25,24,8.1,".221",".267",".287","0.554","0.046",".296","0","0","1","0","0",".253","23.9"
"Miranda, Jose",669304,2022,24,444,483,79,25,0,15,91,28,18.8,5.8,".268",".426",".325","0.751","0.158",".307","1","1","10","0","1",".329","26.2"
"Anderson, Tim",641313,2022,29,332,351,81,13,0,6,55,14,15.7,4,".301",".395",".339","0.734","0.094",".347","0","13","5","1","0",".323","28.4"
"Espinal, Santiago",669289,2022,27,449,491,88,25,0,7,68,36,13.8,7.3,".267",".370",".322","0.692","0.103",".300","6","6","2","1","3",".305","27.0"
"Crawford, Brandon",543063,2022,35,407,458,68,15,2,9,98,39,21.4,8.5,".231",".344",".308","0.652","0.113",".280","1","1","8","3","4",".289","25.5"
"Mejía, Francisco",642336,2022,26,289,299,42,22,0,6,65,7,21.7,2.3,".242",".381",".264","0.645","0.139",".292","0","0","2","0","1",".279","26.9"
"Langeliers, Shea",669127,2022,24,142,153,14,10,1,6,53,9,34.6,5.9,".218",".430",".261","0.691","0.212",".294","0","0","0","0","2",".296","28.7"
"Williams, Luke",663897,2022,25,127,136,23,5,1,1,44,9,32.4,6.6,".236",".315",".287","0.602","0.079",".354","4","11","0","1","0",".265","28.7"
"Farmer, Kyle",571657,2022,31,526,583,94,25,1,14,99,33,17,5.7,".255",".386",".315","0.701","0.131",".286","3","4","16","0","6",".309","26.7"
"Joe, Connor",656582,2022,29,404,467,65,20,4,7,97,55,20.8,11.8,".238",".359",".338","0.697","0.121",".296","2","6","7","0","1",".314","26.8"
"Capel, Conner",668843,2022,25,52,59,12,0,1,3,10,5,16.9,8.5,".308",".519",".356","0.875","0.211",".317","1","1","0","0","2",".371","27.4"
"Castro, Rodolfo",666801,2022,23,253,277,36,8,4,11,74,22,26.7,7.9,".233",".427",".296","0.723","0.194",".284","3","5","2","0","1",".314","27.4"
"Kelenic, Jarred",672284,2022,22,163,181,10,5,1,7,61,16,33.7,8.8,".141",".313",".221","0.534","0.172",".167","2","5","1","0","1",".238","27.3"
"Arroyo, Christian",624414,2022,27,280,300,57,16,1,6,49,13,16.3,4.3,".286",".414",".322","0.736","0.128",".326","1","5","3","2","2",".319","27.8"
"Freeman, Freddie",518692,2022,32,612,708,129,47,2,21,102,84,14.4,11.9,".325",".511",".407","0.918","0.186",".359","3","13","5","12","7",".393","26.9"
"Jansen, Danny",643376,2022,27,215,248,31,10,0,15,44,25,17.7,10.1,".260",".516",".339","0.855","0.256",".255","0","1","3","1","5",".364","27.5"
"Canó, Robinson",429664,2022,39,100,104,13,1,0,1,25,4,24,3.8,".150",".190",".183","0.373","0.040",".189","0","0","0","0","0",".169","24.4"
"Stefanic, Michael",683021,2022,26,61,69,10,2,0,0,12,5,17.4,7.2,".197",".230",".279","0.509","0.033",".245","0","0","2","0","0",".239","26.4"
"Leblanc, Charles",641779,2022,26,156,169,27,10,0,4,53,12,31.4,7.1,".263",".404",".320","0.724","0.141",".374","2","4","1","0","0",".318","28.0"
"Harrison, Josh",543281,2022,34,386,425,71,19,2,7,71,21,16.7,4.9,".256",".370",".317","0.687","0.114",".297","1","2","14","0","2",".305","27.1"
"Pujols, Albert",405395,2022,42,307,351,45,14,0,24,55,28,15.7,8,".270",".550",".345","0.895","0.280",".252","2","1","10","1","6",".380","22.7"
"Ibáñez, Andy",628451,2022,29,119,128,21,4,0,1,21,9,16.4,7,".218",".277",".273","0.550","0.059",".258","0","3","0","0","0",".249","27.4"
"Sosa, Lenyn",672820,2022,22,35,36,2,1,0,1,12,1,33.3,2.8,".114",".229",".139","0.368","0.115",".136","0","0","0","0","0",".161","27.6"
"Davis, Jaylin",664041,2022,27,24,27,7,1,0,0,11,3,40.7,11.1,".333",".375",".407","0.782","0.042",".615","0","0","0","0","0",".352","28.1"
"Mastrobuoni, Miles",670156,2022,26,16,17,3,0,0,0,6,1,35.3,5.9,".188",".188",".235","0.423","0.000",".300","0","1","0","0","0",".196","27.5"
"Heyward, Jason",518792,2022,32,137,151,21,5,1,1,32,11,21.2,7.3,".204",".277",".278","0.555","0.073",".260","0","1","3","0","0",".253","27.0"
"Crawford, J.P.",641487,2022,27,518,603,93,24,3,6,80,68,13.3,11.3,".243",".336",".339","0.675","0.093",".275","2","3","10","0","5",".306","26.9"
