"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Mullins II, Cedric",656775,2024,29,444,499,67,16,3,18,98,41,19.6,8.2,".234",".405",".305","0.710","0.171",".261","6","32","5","0","2",".310","28.3"
"Realmuto, J.T.",592663,2024,33,380,413,68,18,1,14,102,27,24.7,6.5,".266",".429",".322","0.751","0.163",".328","2","2","5","1","1",".326","28.4"
"Ruiz, Esteury",665923,2024,25,55,65,6,2,1,2,20,4,30.8,6.2,".200",".382",".270","0.652","0.182",".257","4","5","2","0","2",".281","29.4"
"Kepler, Max",596146,2024,31,368,399,63,21,1,8,80,22,20.1,5.5,".253",".380",".302","0.682","0.127",".300","0","1","5","0","3",".298","26.8"
"Vargas, Miguel",678246,2024,24,206,237,19,7,0,5,57,25,24.1,10.5,".150",".257",".249","0.506","0.107",".177","1","3","3","0","3",".233","28.6"
"Martin, Austin",668885,2024,25,233,257,39,18,1,1,47,20,18.3,7.8,".253",".352",".318","0.670","0.099",".314","3","7","2","0","0",".297","28.3"
"Bote, David",623520,2024,31,46,48,10,4,0,0,13,2,27.1,4.2,".304",".391",".333","0.724","0.087",".424","0","0","0","0","0",".317","26.9"
"Walls, Taylor",670764,2024,27,218,252,31,5,3,1,67,31,26.6,12.3,".183",".248",".282","0.530","0.065",".255","4","16","0","0","3",".245","27.8"
"Crow-Armstrong, Pete",691718,2024,22,372,410,59,13,6,10,98,21,23.9,5.1,".237",".384",".286","0.670","0.147",".292","3","27","6","2","3",".289","30.0"
"Suzuki, Seiya",673548,2024,29,512,585,91,27,6,21,160,63,27.4,10.8,".283",".482",".366","0.848","0.199",".370","6","16","6","3","4",".365","28.3"
"Wynns, Austin",642851,2024,33,19,20,3,4,0,0,5,0,25,0,".368",".579",".400","0.979","0.211",".500","0","0","1","0","0",".419","25.2"
"Matos, Luis",682641,2024,22,150,156,22,5,0,5,24,5,15.4,3.2,".213",".347",".237","0.584","0.134",".221","0","0","0","1","1",".250","27.8"
"Thaiss, Matt",642136,2024,29,157,186,21,9,0,2,58,28,31.2,15.1,".204",".299",".323","0.622","0.095",".306","0","3","0","0","1",".286","24.9"
"Walsh, Jared",665120,2024,30,53,60,9,2,0,1,21,7,35,11.7,".226",".321",".317","0.638","0.095",".355","0","0","0","0","0",".289","26.7"
"Clement, Ernie",676391,2024,28,434,452,78,21,3,12,41,11,9.1,2.4,".263",".408",".284","0.692","0.145",".266","3","12","3","1","2",".297","28.4"
"De Los Santos, Luis",665782,2024,26,29,31,3,2,0,0,10,2,32.3,6.5,".172",".241",".226","0.467","0.069",".263","0","0","0","0","0",".211","27.1"
"Stephenson, Tyler",663886,2024,27,457,515,72,26,1,19,117,48,22.7,9.3,".258",".444",".338","0.782","0.186",".307","0","1","8","2","2",".339","26.5"
"Springer III, George",543807,2024,34,545,614,79,19,3,19,115,60,18.7,9.8,".220",".371",".303","0.674","0.151",".245","1","16","6","0","2",".298","28.1"
"d'Arnaud, Travis",518595,2024,35,307,341,42,16,0,15,89,24,26.1,7,".238",".436",".302","0.738","0.198",".280","0","1","6","0","4",".319","25.7"
"Walton, Donovan",622268,2024,30,22,25,2,0,0,1,7,2,28,8,".136",".273",".240","0.513","0.137",".143","0","0","1","0","0",".236","25.8"
"Lee, Jung Hoo",808982,2024,25,145,158,32,4,0,2,13,10,8.2,6.3,".262",".331",".310","0.641","0.069",".273","3","2","1","0","2",".284","28.4"
"Urías, Luis",649966,2024,27,94,109,7,7,0,4,34,9,31.2,8.3,".191",".394",".303","0.697","0.203",".250","0","0","6","0","0",".309","26.0"
"Cabrera, Oswaldo",665828,2024,25,299,326,55,11,0,8,63,21,19.3,6.4,".247",".365",".296","0.661","0.118",".286","2","4","1","0","3",".290","27.4"
"Herrera, Jose",645444,2024,27,97,114,16,4,1,1,27,9,23.7,7.9,".227",".320",".290","0.610","0.093",".300","0","0","0","0","1",".271","25.0"
"Henderson, Gunnar",683002,2024,23,630,719,102,31,7,37,159,78,22.1,10.8,".281",".529",".364","0.893","0.248",".320","4","21","7","1","4",".381","28.9"
"Donovan, Brendan",680977,2024,27,587,652,112,34,3,14,81,47,12.4,7.2,".278",".417",".342","0.759","0.139",".300","5","5","13","0","5",".332","27.0"
"Albies, Ozzie",645277,2024,27,399,435,60,29,1,10,65,27,14.9,6.2,".251",".404",".303","0.707","0.153",".274","1","8","5","0","4",".307","27.2"
"Fairchild, Stuart",656413,2024,28,209,233,29,8,0,8,60,17,25.8,7.3,".215",".368",".286","0.654","0.153",".261","1","13","4","0","1",".288","29.1"
"Malloy, Justyn-Henry",669234,2024,24,202,230,25,7,1,8,85,23,37,10,".203",".366",".291","0.657","0.163",".297","1","1","3","0","2",".291","26.6"
"Trejo, Alan",676701,2024,28,63,67,9,0,0,0,15,2,22.4,3,".143",".143",".182","0.325","0.000",".188","0","0","1","0","0",".152","26.3"
"Millas, Drew",686452,2024,26,57,62,12,1,0,1,16,5,25.8,8.1,".246",".316",".306","0.622","0.070",".325","0","4","0","0","0",".280","28.3"
"Clemens, Kody",665019,2024,28,114,120,10,9,1,5,29,5,24.2,4.2,".219",".447",".258","0.705","0.228",".250","0","0","1","0","0",".301","27.7"
"Westbrook, Jamie",642197,2024,29,40,48,2,2,0,2,14,4,29.2,8.3,".150",".350",".234","0.584","0.200",".154","0","0","1","0","2",".252","26.8"
"Naylor, Bo",666310,2024,24,354,389,46,10,2,13,122,29,31.4,7.5,".201",".350",".264","0.614","0.149",".262","3","6","2","1","2",".269","26.6"
"Narváez, Carlos",665966,2024,25,13,15,3,0,0,0,6,2,40,13.3,".231",".231",".333","0.564","0.000",".429","0","0","0","0","0",".268",
"Marte, Ketel",606466,2024,30,504,583,86,23,2,36,106,65,18.2,11.1,".292",".560",".372","0.932","0.268",".299","1","7","5","7","9",".391","27.1"
"Morel, Christopher",666624,2024,25,535,611,70,11,3,21,159,61,26,10,".196",".346",".288","0.634","0.150",".233","7","8","10","3","5",".280","27.3"
"Ahmed, Nick",605113,2024,34,210,228,39,6,1,2,51,11,22.4,4.8,".229",".295",".267","0.562","0.066",".287","1","2","1","0","3",".248","27.7"
"Renfroe, Hunter",592669,2024,32,385,424,55,18,0,15,84,36,19.8,8.5,".229",".392",".297","0.689","0.163",".254","1","1","2","0","1",".302","26.7"
"Siri, Jose",642350,2024,28,402,448,40,16,1,18,170,31,37.9,6.9,".187",".366",".255","0.621","0.179",".261","7","14","7","0","4",".271","29.9"
"Schneider, Davis",676914,2024,25,397,454,43,19,1,13,144,47,31.7,10.4,".191",".343",".282","0.625","0.152",".257","0","6","5","0","5",".277","27.2"
"Alexander, Blaze",677942,2024,25,166,185,31,7,0,3,49,15,26.5,8.1,".247",".343",".321","0.664","0.096",".333","1","3","3","0","0",".298","28.6"
"Jiménez, Eloy",650391,2024,27,324,349,57,14,0,6,70,22,20.1,6.3,".238",".336",".289","0.625","0.098",".285","0","3","2","1","1",".276","25.2"
"Grissom, Vaughn",687093,2024,23,105,114,17,3,0,0,24,7,21.1,6.1,".190",".219",".246","0.465","0.029",".244","0","2","1","0","1",".213","27.4"
"Kavadas, Niko",694359,2024,25,93,106,11,2,0,4,41,11,38.7,10.4,".183",".333",".283","0.616","0.150",".271","0","1","2","0","0",".278","26.0"
"Heim, Jonah",641680,2024,29,459,491,75,12,1,13,90,26,18.3,5.3,".220",".336",".267","0.603","0.116",".246","1","1","4","0","2",".265","25.3"
"Carpenter, Kerry",681481,2024,26,264,296,36,16,5,18,75,22,25.3,7.4,".284",".587",".345","0.932","0.303",".328","2","0","4","1","3",".390","27.7"
"Baker, Darren",671117,2024,25,14,14,5,2,0,0,3,0,21.4,0,".500",".643",".500","1.143","0.143",".636","0","0","0","0","0",".494","26.9"
"Westburg, Jordan",676059,2024,25,416,447,61,26,5,18,97,22,21.7,4.9,".264",".481",".312","0.793","0.217",".305","3","6","7","0","1",".340","29.0"
"Senzel, Nick",669222,2024,29,236,267,28,11,0,7,61,28,22.8,10.5,".195",".331",".283","0.614","0.136",".232","3","1","1","1","0",".273","27.3"
"Vázquez, Luis",676679,2024,24,12,14,1,0,0,0,6,0,42.9,0,".083",".083",".143","0.226","0.000",".143","0","0","1","0","1",".114",
"Seager, Corey",608369,2024,30,475,533,81,21,0,30,96,53,18,9.9,".278",".512",".353","0.865","0.234",".291","1","1","3","11","2",".365","25.3"
"Kirk, Alejandro",672386,2024,25,340,386,61,19,1,5,51,35,13.2,9.1,".253",".359",".319","0.678","0.106",".276","0","0","2","1","9",".297","24.7"
"McKinstry, Zach",656716,2024,29,297,325,41,14,5,4,69,24,21.2,7.4,".215",".337",".277","0.614","0.122",".265","0","16","2","0","2",".270","28.4"
"Moore, Dylan",664238,2024,31,368,441,37,23,4,10,123,53,27.9,12,".201",".367",".320","0.687","0.166",".267","6","32","14","1","5",".306","28.0"
"Wisdom, Patrick",621550,2024,32,158,174,10,7,2,8,59,10,33.9,5.7,".171",".392",".237","0.629","0.221",".207","0","5","4","0","1",".271","27.8"
"McCann, James",543510,2024,34,214,233,33,9,0,8,56,13,24,5.6,".234",".388",".279","0.667","0.154",".273","0","1","2","0","4",".288","25.1"
"Conforto, Michael",624424,2024,31,438,488,54,27,3,20,118,42,24.2,8.6,".237",".450",".309","0.759","0.213",".277","1","0","5","1","3",".327","26.3"
"Encarnacion-Strand, Christian",687952,2024,24,116,123,14,6,0,2,35,4,28.5,3.3,".190",".293",".220","0.513","0.103",".247","0","0","1","0","2",".223","27.4"
"Estrada, Thairo",642731,2024,28,364,381,53,15,2,9,76,10,19.9,2.6,".217",".343",".247","0.590","0.126",".249","2","2","5","0","2",".256","28.0"
"Castellanos, Nick",592206,2024,32,606,659,97,30,4,23,139,41,21.1,6.2,".254",".431",".311","0.742","0.177",".294","2","6","10","2","2",".321","27.4"
"Domínguez, Jasson",691176,2024,21,56,67,7,1,0,2,19,11,28.4,16.4,".179",".304",".313","0.617","0.125",".229","0","5","0","0","0",".285","27.8"
"Altuve, Jose",514888,2024,34,628,682,134,31,0,20,119,47,17.4,6.9,".295",".439",".350","0.789","0.144",".337","7","22","7","2","0",".344","27.1"
"Misner, Kameron",670224,2024,26,15,15,1,0,0,0,10,0,66.7,0,".067",".067",".067","0.134","0.000",".200","0","0","0","0","0",".059",
"Blanco, Dairon",680118,2024,31,120,132,23,4,0,4,32,8,24.2,6.1,".258",".392",".308","0.700","0.134",".318","7","31","1","0","1",".306","29.6"
"Vogelbach, Daniel",596129,2024,31,70,79,7,5,0,1,17,9,21.5,11.4,".186",".300",".278","0.578","0.114",".231","0","0","0","0","0",".262","23.9"
"Grichuk, Randal",545341,2024,32,254,279,40,20,2,12,46,20,16.5,7.2,".291",".528",".348","0.876","0.237",".313","0","0","3","0","2",".373","27.5"
"France, Ty",664034,2024,29,479,535,75,24,0,13,114,38,21.3,7.1,".234",".365",".305","0.670","0.131",".277","1","1","13","0","5",".296","25.1"
"Turner, Justin",457759,2024,39,460,539,84,24,0,11,95,59,17.6,10.9,".259",".383",".354","0.737","0.124",".299","2","0","13","2","7",".327","25.4"
"Wells, Austin",669224,2024,24,354,414,49,18,1,13,87,47,21,11.4,".229",".395",".322","0.717","0.166",".261","2","1","5","0","7",".315","26.7"
"García, Avisaíl",541645,2024,33,50,51,9,1,0,2,13,1,25.5,2,".240",".380",".255","0.635","0.140",".286","0","0","0","0","0",".274","28.0"
"Manzardo, Kyle",700932,2024,23,145,156,17,12,0,5,41,9,26.3,5.8,".234",".421",".282","0.703","0.187",".290","0","0","1","0","1",".303","25.9"
"Kennedy, Buddy",671083,2024,25,21,26,2,1,0,1,7,4,26.9,15.4,".190",".381",".308","0.689","0.191",".214","0","1","0","0","1",".301","28.9"
"Shenton, Austin",668853,2024,26,42,50,3,5,0,1,14,8,28,16,".214",".405",".340","0.745","0.191",".296","0","0","0","0","0",".330","25.2"
"Hoskins, Rhys",656555,2024,31,449,517,56,14,0,26,149,53,28.8,10.3,".214",".419",".303","0.722","0.205",".250","0","3","7","1","6",".313","25.3"
"Freeman, Tyler",671289,2024,25,330,383,47,14,1,7,53,28,13.8,7.3,".209",".321",".305","0.626","0.112",".227","6","11","19","1","3",".283","28.2"
"Hernaiz, Darell",687231,2024,22,120,135,19,3,0,1,27,11,20,8.1,".192",".242",".261","0.503","0.050",".234","1","1","1","0","2",".230","27.5"
"Contreras, William",661388,2024,26,595,679,105,37,2,23,139,78,20.5,11.5,".281",".466",".365","0.831","0.185",".330","2","9","3","5","3",".359","26.4"
"Suwinski, Jack",669261,2024,25,247,277,28,8,0,9,79,27,28.5,9.7,".182",".324",".264","0.588","0.142",".225","1","9","1","2","1",".260","28.3"
"White, Eli",642201,2024,30,39,42,8,1,1,1,12,1,28.6,2.4,".282",".436",".333","0.769","0.154",".385","1","3","2","0","0",".335","29.6"
"Caratini, Victor",605170,2024,30,245,274,49,8,1,8,53,23,19.3,8.4,".269",".408",".336","0.744","0.139",".310","1","0","3","1","3",".324","24.4"
"Berroa, Steward",672642,2024,25,37,45,6,1,0,0,14,8,31.1,17.8,".189",".216",".333","0.549","0.027",".304","2","6","0","0","0",".268","28.9"
"Wagner, Will",695238,2024,25,82,86,17,6,0,2,16,4,18.6,4.7,".305",".451",".337","0.788","0.146",".359","0","0","0","0","0",".342","26.4"
"Rodríguez, Julio",677594,2024,23,567,613,118,17,0,20,156,38,25.4,6.2,".273",".409",".325","0.734","0.136",".344","5","24","6","1","2",".321","29.6"
"Polanco, Jorge",593871,2024,30,416,468,62,11,0,16,137,46,29.3,9.8,".214",".356",".297","0.653","0.142",".275","2","4","4","3","2",".288","27.5"
"Clase, Jonatan",682729,2024,22,61,66,12,2,0,1,17,3,25.8,4.5,".246",".328",".303","0.631","0.082",".326","1","3","2","0","0",".283","30.0"
"McKinney, Billy",641856,2024,29,25,28,4,1,0,0,13,2,46.4,7.1,".200",".240",".286","0.526","0.040",".417","0","0","1","0","0",".246","27.1"
"Happ, Ian",664023,2024,29,569,657,77,34,2,25,168,80,25.6,12.2,".243",".441",".341","0.782","0.198",".299","2","13","6","1","2",".341","27.9"
"Ortiz, Joey",687401,2024,25,440,511,63,25,6,11,103,56,20.2,11,".239",".398",".329","0.727","0.159",".283","6","11","6","0","6",".319","28.7"
"Sanoja, Javier",691594,2024,21,35,36,6,2,0,0,4,1,11.1,2.8,".229",".286",".250","0.536","0.057",".258","0","0","0","0","0",".236","28.7"
"Montero, Elehuris",660707,2024,25,224,247,32,10,0,4,56,20,22.7,8.1,".205",".304",".267","0.571","0.099",".251","0","0","0","0","3",".254","26.2"
"Ramírez, José",608070,2024,31,620,682,93,39,2,39,82,54,12,7.9,".279",".537",".335","0.872","0.258",".265","7","41","1","12","6",".364","28.2"
"Scott II, Victor",687363,2024,23,145,155,15,9,0,2,42,6,27.1,3.9,".179",".283",".219","0.502","0.104",".233","1","5","2","0","2",".221","30.0"
"Alvarez, Yordan",670541,2024,27,552,635,99,34,2,35,95,69,15,10.9,".308",".567",".392","0.959","0.259",".317","0","6","10","16","4",".402","26.1"
"Colás, Oscar",693049,2024,25,33,38,9,0,0,0,10,4,26.3,10.5,".273",".273",".368","0.641","0.000",".391","1","0","1","0","0",".300","26.6"
"Helman, Michael",680737,2024,28,10,10,1,2,0,0,3,0,30,0,".300",".500",".300","0.800","0.200",".429","0","0","0","0","0",".339","28.5"
"Loperfido, Joey",694388,2024,25,243,262,31,13,4,4,95,13,36.3,5,".214",".350",".264","0.614","0.136",".331","2","4","4","0","1",".268","28.8"
"Soto, Livan",670869,2024,24,13,16,2,1,0,0,3,3,18.8,18.8,".231",".308",".375","0.683","0.077",".300","0","0","0","0","0",".318","26.2"
"Heyward, Jason",518792,2024,34,228,258,24,12,2,10,53,22,20.5,8.5,".211",".412",".288","0.700","0.201",".226","0","5","4","2","3",".300","26.8"
"Joe, Connor",656582,2024,31,364,416,51,22,1,9,91,44,21.9,10.6,".228",".368",".320","0.688","0.140",".278","2","2","6","1","2",".305","26.9"
"Baldwin, Brooks",681460,2024,23,114,121,16,6,0,2,31,6,25.6,5,".211",".316",".250","0.566","0.105",".272","0","4","0","0","0",".249","29.1"
"Baty, Brett",683146,2024,24,153,171,28,3,0,4,42,16,24.6,9.4,".229",".327",".306","0.633","0.098",".290","0","0","1","1","0",".282","26.9"
"Thomas, Alek",677950,2024,24,95,103,9,5,1,3,17,7,16.5,6.8,".189",".358",".245","0.603","0.169",".200","1","4","0","0","0",".262","27.8"
"Sweeney, Trey",700242,2024,24,110,119,15,5,0,4,32,7,26.9,5.9,".218",".373",".269","0.642","0.155",".267","0","2","1","0","1",".279","28.1"
"Sanó, Miguel",593934,2024,31,83,95,12,3,0,2,36,9,37.9,9.5,".205",".313",".295","0.608","0.108",".326","0","0","2","0","1",".275","25.8"
"Winker, Jesse",608385,2024,30,430,508,72,23,0,14,106,63,20.9,12.4,".253",".405",".360","0.765","0.152",".304","4","14","10","2","3",".338","26.1"
"Perkins, Blake",663368,2024,27,383,434,71,13,2,6,108,42,24.9,9.7,".240",".332",".316","0.648","0.092",".313","5","23","3","1","6",".288","29.6"
"Carlson, Dylan",666185,2024,25,235,265,39,7,0,3,75,22,28.3,8.3,".209",".277",".287","0.564","0.068",".287","1","2","5","0","3",".257","27.3"
"Maldonado, Martín",455117,2024,37,135,147,9,3,0,4,51,8,34.7,5.4,".119",".230",".174","0.404","0.111",".150","0","0","1","0","0",".181","23.1"
"Adell, Jo",666176,2024,25,405,451,47,15,2,20,126,35,27.9,7.8,".207",".402",".280","0.682","0.195",".244","10","15","7","1","3",".296","28.8"
"Arcia, Orlando",606115,2024,29,551,602,79,24,0,17,128,41,21.3,6.8,".218",".354",".271","0.625","0.136",".249","0","2","2","1","7",".273","25.6"
"Robles, Victor",645302,2024,27,254,295,54,20,0,4,53,21,18,7.1,".307",".433",".381","0.814","0.126",".370","2","34","11","0","3",".357","27.8"
"Garcia, Maikel",672580,2024,24,575,626,94,27,5,7,103,42,16.5,6.7,".231",".332",".281","0.613","0.101",".268","2","37","0","0","5",".270","27.9"
"Martini, Nick",605361,2024,34,146,163,20,4,2,5,38,9,23.3,5.5,".212",".370",".272","0.642","0.158",".245","3","1","4","0","3",".279","27.4"
"Carroll, Corbin",682998,2024,23,589,684,78,22,14,22,130,73,19,10.7,".231",".428",".322","0.750","0.197",".256","8","35","10","0","9",".325","29.6"
"Harris, Brett",695391,2024,26,103,123,9,3,0,3,25,17,20.3,13.8,".146",".262",".276","0.538","0.116",".158","3","0","2","0","1",".252","27.2"
"Carpenter, Matt",572761,2024,38,137,157,21,7,0,4,51,15,32.5,9.6,".234",".372",".314","0.686","0.138",".333","2","0","2","0","2",".303","24.6"
"Herrera, Iván",671056,2024,24,229,259,51,12,1,5,53,25,20.5,9.7,".301",".428",".372","0.800","0.127",".370","0","5","2","0","2",".351","27.3"
"India, Jonathan",663697,2024,27,533,637,87,28,2,15,125,80,19.6,12.6,".248",".392",".357","0.749","0.144",".292","2","13","15","0","7",".333","28.0"
"Lee, Korey",686676,2024,25,377,394,52,14,1,12,122,17,31,4.3,".210",".347",".244","0.591","0.137",".276","3","6","0","0","0",".257","27.6"
"Goodman, Hunter",696100,2024,24,211,224,18,9,0,13,64,8,28.6,3.6,".190",".417",".228","0.645","0.227",".199","1","1","3","0","2",".274","28.0"
"Haggerty, Sam",664059,2024,30,15,16,1,0,0,0,4,1,25,6.3,".067",".067",".125","0.192","0.000",".091","0","1","0","0","0",".098","27.8"
"Judge, Aaron",592450,2024,32,559,704,85,36,1,58,171,133,24.3,18.9,".322",".701",".458","1.159","0.379",".367","0","10","9","20","2",".476","26.8"
"Bethancourt, Christian",542194,2024,32,139,147,17,7,0,5,36,5,24.5,3.4,".209",".367",".241","0.608","0.158",".245","0","3","1","0","0",".263","27.5"
"Mastrobuoni, Miles",670156,2024,28,98,106,16,3,0,0,17,7,16,6.6,".194",".224",".245","0.469","0.030",".232","0","2","0","0","1",".214","28.0"
"Palacios, Richie",680700,2024,27,264,316,45,8,1,5,67,45,21.2,14.2,".223",".318",".346","0.664","0.095",".280","1","19","5","2","1",".303","27.9"
"Gorman, Nolan",669357,2024,24,365,402,40,15,0,19,151,34,37.6,8.5,".203",".400",".271","0.671","0.197",".279","1","6","1","1","2",".290","26.2"
"Murphy, Sean",669221,2024,29,233,264,29,5,1,10,67,27,25.4,10.2,".193",".352",".284","0.636","0.159",".223","0","0","3","1","1",".281","25.2"
"Arozarena, Randy",668227,2024,29,549,648,67,33,0,20,169,73,26.1,11.3,".219",".388",".332","0.720","0.169",".275","10","20","22","0","4",".320","28.1"
"Campusano, Luis",669134,2024,25,277,299,42,13,0,8,41,20,13.7,6.7,".227",".361",".281","0.642","0.134",".240","0","0","1","0","1",".282","25.0"
"Larnach, Trevor",663616,2024,27,355,400,60,17,0,15,89,40,22.3,10,".259",".434",".338","0.772","0.175",".304","1","4","3","1","2",".336","26.3"
"Olson, Matt",621566,2024,30,600,685,81,37,1,29,170,71,24.8,10.4,".247",".457",".333","0.790","0.210",".293","0","0","9","5","5",".339","25.5"
"Newman, Kevin",621028,2024,30,288,311,59,17,1,3,48,15,15.4,4.8,".278",".375",".311","0.686","0.097",".322","1","8","0","1","2",".298","27.5"
"García, Luis",671277,2024,24,500,528,97,25,1,18,86,27,16.3,5.1,".282",".444",".318","0.762","0.162",".310","5","22","0","2","1",".328","27.2"
"Aranda, Jonathan",666018,2024,26,128,143,17,7,0,6,32,12,22.4,8.4,".234",".430",".308","0.738","0.196",".264","0","0","2","0","1",".320","25.8"
"Bruján, Vidal",660644,2024,26,248,278,37,14,2,2,54,25,19.4,9,".222",".319",".303","0.622","0.097",".276","6","5","4","3","0",".276","27.5"
"Nido, Tomás",621512,2024,30,130,140,17,4,0,4,35,5,25,3.6,".192",".315",".219","0.534","0.123",".226","0","0","0","0","2",".231","24.7"
"Keirsey Jr., DaShawn",680577,2024,27,13,14,1,0,0,1,1,0,7.1,0,".154",".385",".214","0.599","0.231",".091","0","0","1","0","0",".261","26.9"
"Butler, Lawrence",671732,2024,23,412,451,60,24,2,22,108,35,23.9,7.8,".262",".490",".317","0.807","0.228",".301","0","18","0","0","4",".345","27.6"
"Alonso, Pete",624413,2024,29,608,695,81,31,0,34,172,70,24.7,10.1,".240",".459",".329","0.788","0.219",".276","0","3","13","4","4",".340","26.1"
"Mendick, Danny",664901,2024,30,132,141,16,7,0,3,35,6,24.8,4.3,".197",".318",".243","0.561","0.121",".245","0","6","2","0","0",".247","26.5"
"Murphy, Tom",608596,2024,33,34,38,2,1,0,1,14,4,36.8,10.5,".118",".235",".211","0.446","0.117",".158","0","0","0","0","0",".206","26.1"
"Martínez, J.P.",679881,2024,28,10,10,1,1,0,0,4,0,40,0,".200",".300",".200","0.500","0.100",".333","0","1","0","0","0",".214","26.1"
"Farmer, Kyle",571657,2024,33,215,242,27,13,1,5,49,19,20.2,7.9,".214",".353",".293","0.646","0.139",".252","5","3","6","1","2",".285","25.9"
"Sánchez, Jesús",660821,2024,26,489,537,79,25,1,18,140,41,26.1,7.6,".252",".417",".313","0.730","0.165",".315","2","16","4","2","2",".317","27.2"
"Jimenez, Leo",677870,2024,23,179,210,26,11,0,4,59,12,28.1,5.7,".229",".358",".329","0.687","0.129",".311","0","0","16","0","3",".308","28.0"
"Wall, Forrest",657088,2024,28,32,35,8,0,0,0,8,3,22.9,8.6,".250",".250",".314","0.564","0.000",".333","3","4","0","0","0",".261","28.8"
"Outman, James",681546,2024,27,136,156,12,4,0,4,55,16,35.3,10.3,".147",".265",".256","0.521","0.118",".208","1","2","4","0","0",".242","28.8"
"Refsnyder, Rob",608701,2024,33,272,307,49,16,1,11,78,28,25.4,9.1,".283",".471",".359","0.830","0.188",".359","2","2","5","2","1",".358","27.3"
"Bouchard, Sean",656248,2024,28,91,108,9,7,0,1,33,12,30.6,11.1,".187",".297",".290","0.587","0.110",".271","0","4","2","0","2",".266","27.1"
"Martínez, Angel",682657,2024,22,151,169,25,7,0,3,33,15,19.5,8.9,".232",".338",".298","0.636","0.106",".274","1","3","0","0","2",".282","27.6"
"Romo, Drew",691011,2024,22,51,53,6,3,0,0,18,2,34,3.8,".176",".235",".208","0.443","0.059",".273","1","0","0","0","0",".197","26.9"
"Alvarez, Eddy",657193,2024,34,9,11,0,0,0,0,2,1,18.2,9.1,".000",".000",".182","0.182","0.000",".000","0","0","1","0","0",".128","28.5"
"Short, Zack",670097,2024,29,70,88,6,3,0,0,24,14,27.3,15.9,".129",".171",".282","0.453","0.042",".196","1","2","1","0","0",".228","26.8"
"Adrianza, Ehire",501303,2024,34,26,28,3,1,0,1,11,2,39.3,7.1,".192",".346",".250","0.596","0.154",".286","0","0","0","0","0",".262","26.6"
"Iglesias, Jose",578428,2024,34,270,291,70,16,1,4,39,12,13.4,4.1,".337",".448",".381","0.829","0.111",".382","2","6","8","1","1",".362","28.6"
"Sheets, Gavin",657757,2024,28,451,501,70,24,1,10,106,43,21.2,8.6,".233",".357",".303","0.660","0.124",".281","2","2","4","2","3",".291","26.7"
"Vierling, Matt",663837,2024,27,518,567,84,28,5,16,121,41,21.3,7.2,".257",".423",".312","0.735","0.166",".303","1","6","3","1","5",".317","28.8"
"Santander, Anthony",623993,2024,29,595,665,69,25,2,44,129,58,19.4,8.7,".235",".506",".308","0.814","0.271",".225","0","2","7","3","5",".345","26.0"
"Guillorme, Luis",641645,2024,29,161,187,23,9,1,0,36,23,19.3,12.3,".205",".273",".301","0.574","0.068",".260","2","4","0","0","2",".263","24.7"
"Young, Jacob",696285,2024,24,468,521,92,24,1,3,102,30,19.6,5.8,".256",".331",".316","0.647","0.075",".321","10","33","12","0","2",".290","29.7"
"Grandal, Yasmani",518735,2024,35,215,243,30,10,0,9,46,24,18.9,9.9,".228",".400",".304","0.704","0.172",".248","0","1","0","0","1",".308","23.2"
"Lukes, Nathan",664770,2024,29,76,91,16,4,2,1,9,10,9.9,11,".303",".447",".371","0.818","0.144",".319","0","1","0","0","3",".351","27.0"
"Bellinger, Cody",641355,2024,28,516,569,93,23,3,18,89,45,15.6,7.9,".266",".426",".325","0.751","0.160",".287","2","9","3","7","5",".322","28.4"
"Walker, Christian",572233,2024,33,479,552,68,26,0,26,133,55,24.1,10,".251",".468",".335","0.803","0.217",".287","2","2","10","4","8",".343","26.2"
"Valdez, Enmanuel",665839,2024,25,201,223,25,12,0,6,53,17,23.8,7.6,".214",".363",".270","0.633","0.149",".253","1","1","0","0","4",".275","26.2"
"Stefanic, Michael",683021,2024,28,110,124,20,4,0,0,20,10,16.1,8.1,".218",".255",".301","0.556","0.037",".267","0","0","3","0","0",".258","25.6"
"Santana, Carlos",467793,2024,38,521,594,75,26,0,23,99,65,16.7,10.9,".238",".420",".328","0.748","0.182",".252","0","4","6","3","2",".326","25.9"
"Sabol, Blake",666165,2024,26,32,38,8,2,0,0,9,5,23.7,13.2,".313",".375",".421","0.796","0.062",".435","0","0","1","1","0",".352","26.6"
"Anderson, Tim",641313,2024,31,234,241,47,3,0,0,68,7,28.2,2.9,".214",".226",".237","0.463","0.012",".301","4","4","0","0","0",".208","27.1"
"Rivera, Emmanuel",656896,2024,28,265,302,47,9,2,5,69,26,22.8,8.6,".238",".343",".312","0.655","0.105",".296","0","2","5","0","5",".291","26.7"
"Sogard, Nick",686765,2024,26,77,86,17,4,0,0,25,7,29.1,8.1,".273",".325",".326","0.651","0.052",".389","0","3","0","0","2",".289","27.7"
"Merrifield, Whit",593160,2024,35,293,335,49,9,3,4,52,35,15.5,10.4,".222",".314",".311","0.625","0.092",".257","3","17","3","0","0",".283","29.0"
