"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Nimmo, Brandon",607043,2020,27,186,225,33,8,3,8,43,33,19.1,14.7,".280",".484",".404","0.888","0.204",".326","2","1","6","0","0",".387","27.9"
"Bogaerts, Xander",593428,2020,27,203,225,42,8,0,11,41,21,18.2,9.3,".300",".502",".364","0.866","0.202",".329","0","8","0","2","1",".368","27.6"
"Reddick, Josh",502210,2020,33,188,210,30,11,1,4,42,20,20,9.5,".245",".378",".316","0.694","0.133",".294","0","1","0","0","1",".304","26.3"
"Kieboom, Carter",666198,2020,22,99,122,19,1,0,0,33,17,27,13.9,".202",".212",".344","0.556","0.010",".299","1","0","5","0","1",".275","26.6"
"Alcántara, Sergio",642727,2020,23,21,23,1,0,1,1,4,2,17.4,8.7,".143",".381",".217","0.598","0.238",".125","0","0","0","0","0",".253","26.8"
"Franco, Maikel",596748,2020,27,223,243,38,16,0,8,38,16,15.6,6.6,".278",".457",".321","0.778","0.179",".298","0","1","0","1","4",".329","24.7"
"Ramírez, José",608070,2020,27,219,254,30,16,1,17,43,31,16.9,12.2,".292",".607",".386","0.993","0.315",".294","3","10","3","0","1",".415","27.2"
"Chang, Yu",644374,2020,24,11,13,2,0,0,0,4,2,30.8,15.4,".182",".182",".308","0.490","0.000",".286","0","0","0","0","0",".243","27.1"
"Smith, Dominic",642086,2020,25,177,199,24,21,1,10,45,14,22.6,7,".316",".616",".377","0.993","0.300",".368","0","0","5","0","3",".412","25.9"
"Tromp, Chadwick",644433,2020,25,61,64,8,1,0,4,20,1,31.3,1.6,".213",".426",".219","0.645","0.213",".231","0","0","0","0","2",".264","25.1"
"Myers, Wil",571976,2020,29,198,218,26,14,2,15,56,18,25.7,8.3,".288",".606",".353","0.959","0.318",".331","1","2","2","0","0",".400","28.2"
"Thaiss, Matt",642136,2020,25,21,25,2,0,0,1,8,4,32,16,".143",".286",".280","0.566","0.143",".167","0","0","0","0","0",".262","26.1"
"Davis, J.D.",605204,2020,27,190,229,32,9,0,6,56,31,24.5,13.5,".247",".389",".371","0.760","0.142",".318","0","0","7","1","1",".339","27.2"
"Lowe, Nathaniel",663993,2020,24,67,76,9,2,0,4,28,9,36.8,11.8,".224",".433",".316","0.749","0.209",".314","0","1","0","2","0",".314","26.9"
"Hedges, Austin",595978,2020,27,69,83,6,1,0,3,23,6,27.7,7.2,".145",".290",".231","0.521","0.145",".159","1","1","2","0","1",".232","23.7"
"Renfroe, Hunter",592669,2020,28,122,139,6,5,0,8,37,14,26.6,10.1,".156",".393",".252","0.645","0.237",".141","0","2","2","0","1",".277","27.3"
