Name,StatCast_ID,FanGraphs_ID
Pablo Reyes,622569,16357
Pablo Reyes,622569,16357
Pablo Reyes,622569,16357
Pablo Reyes,622569,16357
Pablo Reyes,622569,16357
Pablo Sandoval,467055,5409
Pablo Sandoval,467055,5409
Pablo Sandoval,467055,5409
Pablo Sandoval,467055,5409
Pablo Sandoval,467055,5409
Pablo Sandoval,467055,5409
Paolo Espino,502179,8246
Parker Meadows,678009,23800
Parker Meadows,678009,23800
Parker Meadows,678009,23800
Pat Valaika,642162,14885
Pat Valaika,642162,14885
Pat Valaika,642162,14885
Pat Valaika,642162,14885
Pat Valaika,642162,14885
Pat Valaika,642162,14885
Patrick Bailey,672275,27478
Patrick Bailey,672275,27478
Patrick Bailey,672275,27478
Patrick Corbin,571578,9323
Patrick Corbin,571578,9323
Patrick Corbin,571578,9323
Patrick Corbin,571578,9323
Patrick Corbin,571578,9323
Patrick Corbin,571578,9323
Patrick Kivlehan,623182,13910
Patrick Kivlehan,623182,13910
Patrick Kivlehan,623182,13910
Patrick Mazeika,664850,18142
Patrick Mazeika,664850,18142
Patrick Wisdom,621550,13602
Patrick Wisdom,621550,13602
Patrick Wisdom,621550,13602
Patrick Wisdom,621550,13602
Patrick Wisdom,621550,13602
Patrick Wisdom,621550,13602
Paul Clemens,518560,8037
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul DeJong,657557,18015
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Goldschmidt,502671,9218
Paul Janish,457926,7412
Paul Janish,457926,7412
Paul Janish,457926,7412
Paulo Orlando,449181,8628
Paulo Orlando,449181,8628
Paulo Orlando,449181,8628
Paulo Orlando,449181,8628
Pavin Smith,656976,19892
Pavin Smith,656976,19892
Pavin Smith,656976,19892
Pavin Smith,656976,19892
Pavin Smith,656976,19892
Pavin Smith,656976,19892
Payton Henry,668721,22164
Payton Henry,668721,22164
Pedro Ciriaco,465674,5278
Pedro Florimón,465753,8385
Pedro Florimón,465753,8385
Pedro Florimón,465753,8385
Pedro Florimón,465753,8385
Pedro Severino,600474,14523
Pedro Severino,600474,14523
Pedro Severino,600474,14523
Pedro Severino,600474,14523
Pedro Severino,600474,14523
Pedro Severino,600474,14523
Pedro Severino,600474,14523
Pedro Álvarez,476883,2495
Pedro Álvarez,476883,2495
Pedro Álvarez,476883,2495
Pedro Álvarez,476883,2495
Pete Alonso,624413,19251
Pete Alonso,624413,19251
Pete Alonso,624413,19251
Pete Alonso,624413,19251
Pete Alonso,624413,19251
Pete Alonso,624413,19251
Pete Alonso,624413,19251
Pete Crow-Armstrong,691718,27769
Pete Crow-Armstrong,691718,27769
Pete Crow-Armstrong,691718,27769
Pete Kozma,518902,2539
Pete Kozma,518902,2539
Pete Kozma,518902,2539
Pete Kozma,518902,2539
Peter Bourjos,488721,2578
Peter Bourjos,488721,2578
Peter Bourjos,488721,2578
Peter Bourjos,488721,2578
Peter Bourjos,488721,2578
Peter Lambert,663567,17969
Peter O'Brien,598284,13288
Peter O'Brien,598284,13288
Peter O'Brien,598284,13288
Peter O'Brien,598284,13288
Peyton Burdick,680814,25459
Peyton Burdick,680814,25459
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phil Gosselin,594838,10953
Phillip Ervin,640447,14738
Phillip Ervin,640447,14738
Phillip Ervin,640447,14738
Phillip Ervin,640447,14738
Phillip Evans,595943,12950
Phillip Evans,595943,12950
Phillip Evans,595943,12950
Phillip Evans,595943,12950
Preston Tucker,605512,13633
Preston Tucker,605512,13633
Preston Tucker,605512,13633
Prince Fielder,425902,4613
Prince Fielder,425902,4613
R.A. Dickey,285079,1245
Rafael Bautista,622441,15769
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Devers,646240,17350
Rafael Marchán,665561,21646
Rafael Marchán,665561,21646
Rafael Marchán,665561,21646
Rafael Montero,606160,12760
Rafael Ortega,542364,10323
Rafael Ortega,542364,10323
Rafael Ortega,542364,10323
Rafael Ortega,542364,10323
Rafael Ortega,542364,10323
Rafael Ortega,542364,10323
Rafael Ortega,542364,10323
Rafael Ynoa,501255,2832
Raffy Lopez,607257,12606
Raffy Lopez,607257,12606
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raimel Tapia,606132,14350
Raisel Iglesias,628452,17130
Raisel Iglesias,628452,17130
Rajai Davis,434658,3708
Rajai Davis,434658,3708
Rajai Davis,434658,3708
Rajai Davis,434658,3708
Rajai Davis,434658,3708
Ramiro Pena,455369,8841
Ramón Cabrera,541608,10327
Ramón Cabrera,541608,10327
Ramón Flores,570717,11165
Ramón Flores,570717,11165
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Laureano,657656,17128
Ramón Torres,593527,14113
Ramón Torres,593527,14113
Ramón Urías,602104,18795
Ramón Urías,602104,18795
Ramón Urías,602104,18795
Ramón Urías,602104,18795
Ramón Urías,602104,18795
Ramón Urías,602104,18795
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randal Grichuk,545341,10243
Randy Arozarena,668227,19290
Randy Arozarena,668227,19290
Randy Arozarena,668227,19290
Randy Arozarena,668227,19290
Randy Arozarena,668227,19290
Randy Arozarena,668227,19290
Randy Arozarena,668227,19290
Rangel Ravelo,592660,10839
Rangel Ravelo,592660,10839
Ranger Suárez,624133,17277
Raudy Read,600466,15766
Raudy Read,600466,15766
Reed Johnson,407862,1702
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reese McGuire,624512,15674
Reid Brignac,458582,8380
Reid Brignac,458582,8380
Renato Núñez,600524,14503
Renato Núñez,600524,14503
Renato Núñez,600524,14503
Renato Núñez,600524,14503
Renato Núñez,600524,14503
Renato Núñez,600524,14503
René Pinto,650907,19859
René Pinto,650907,19859
René Pinto,650907,19859
René Rivera,425784,3648
René Rivera,425784,3648
René Rivera,425784,3648
René Rivera,425784,3648
René Rivera,425784,3648
René Rivera,425784,3648
Rey Fuentes,571681,10329
Rey Fuentes,571681,10329
Rey Navarro,519071,6008
Reynaldo López,625643,16400
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rhys Hoskins,656555,16472
Rich Hill,448179,4806
Rich Hill,448179,4806
Rich Hill,448179,4806
Rich Hill,448179,4806
Rich Hill,448179,4806
Richard Urena,620446,16411
Richard Urena,620446,16411
Richard Urena,620446,16411
Richie Martin Jr.,621006,17736
Richie Martin Jr.,621006,17736
Richie Martin Jr.,621006,17736
Richie Palacios,680700,24589
Richie Palacios,680700,24589
Richie Palacios,680700,24589
Richie Palacios,680700,24589
Richie Shaffer,572128,13271
Richie Shaffer,572128,13271
Rickie Weeks Jr.,430001,1849
Rickie Weeks Jr.,430001,1849
Rickie Weeks Jr.,430001,1849
Riley Adams,656180,19864
Riley Adams,656180,19864
Riley Adams,656180,19864
Riley Adams,656180,19864
Riley Adams,656180,19864
Riley Greene,682985,25976
Riley Greene,682985,25976
Riley Greene,682985,25976
Riley Greene,682985,25976
Riley Smith,642092,19826
Rio Ruiz,547004,14103
Rio Ruiz,547004,14103
Rio Ruiz,547004,14103
Rio Ruiz,547004,14103
Rio Ruiz,547004,14103
Rob Brantly,542963,10655
Rob Brantly,542963,10655
Rob Brantly,542963,10655
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Refsnyder,608701,13770
Rob Segedin,574847,11446
Rob Segedin,574847,11446
Rob Whalen,547007,14165
Robbie Erlin,572362,10354
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Grossman,543257,5254
Robbie Ray,592662,11486
Robbie Ray,592662,11486
Robbie Ray,592662,11486
Robbie Ray,592662,11486
Robbie Ray,592662,11486
Robel García,596825,13167
Robel García,596825,13167
Robert Andino,435180,4900
Robert Dugger,667498,19191
Robert Gsellman,607229,13696
Robert Gsellman,607229,13696
Robert Stephenson,596112,13594
Robert Stephenson,596112,13594
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Roberto Pérez,547379,2900
Robinson Canó,429664,3269
Robinson Canó,429664,3269
Robinson Canó,429664,3269
Robinson Canó,429664,3269
Robinson Canó,429664,3269
Robinson Canó,429664,3269
Robinson Canó,429664,3269
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Robinson Chirinos,455139,3142
Rocky Gale,502570,10533
Rocky Gale,502570,10533
Rocky Gale,502570,10533
Rodolfo Castro,666801,21987
Rodolfo Castro,666801,21987
Rodolfo Castro,666801,21987
Roman Quinn,596451,13546
Roman Quinn,596451,13546
Roman Quinn,596451,13546
Roman Quinn,596451,13546
Roman Quinn,596451,13546
Roman Quinn,596451,13546
Romy Gonzalez,663853,21562
Romy Gonzalez,663853,21562
Romy Gonzalez,663853,21562
Romy Gonzalez,663853,21562
Romy Gonzalez,663853,21562
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Acuña Jr.,660670,18401
Ronald Guzmán,608597,14388
Ronald Guzmán,608597,14388
Ronald Guzmán,608597,14388
Ronald Guzmán,608597,14388
Ronald Torreyes,591720,11400
Ronald Torreyes,591720,11400
Ronald Torreyes,591720,11400
Ronald Torreyes,591720,11400
Ronald Torreyes,591720,11400
Ronny Mauricio,677595,23698
Ronny Mauricio,677595,23698
Ronny Rodríguez,500135,11875
Ronny Rodríguez,500135,11875
Rosell Herrera,594011,11611
Rosell Herrera,594011,11611
Ross Stripling,548389,13273
Ross Stripling,548389,13273
Ross Stripling,548389,13273
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rougned Odor,596059,12282
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Rowdy Tellez,642133,15679
Royce Lewis,668904,20437
Royce Lewis,668904,20437
Royce Lewis,668904,20437
Royce Lewis,668904,20437
Rubby De La Rosa,523989,3862
Rubby De La Rosa,523989,3862
Rubén Tejada,514913,5519
Rubén Tejada,514913,5519
Rubén Tejada,514913,5519
Rusney Castillo,628329,17016
Russell Martin,431145,4616
Russell Martin,431145,4616
Russell Martin,431145,4616
Russell Martin,431145,4616
Russell Martin,431145,4616
Ryan Aguilar,666922,19967
Ryan Braun,460075,3410
Ryan Braun,460075,3410
Ryan Braun,460075,3410
Ryan Braun,460075,3410
Ryan Braun,460075,3410
Ryan Braun,460075,3410
Ryan Cordell,641477,15181
Ryan Cordell,641477,15181
Ryan Court,606956,12268
Ryan Flaherty,475247,7888
Ryan Flaherty,475247,7888
Ryan Flaherty,475247,7888
Ryan Flaherty,475247,7888
Ryan Flaherty,475247,7888
Ryan Goins,572365,9807
Ryan Goins,572365,9807
Ryan Goins,572365,9807
Ryan Goins,572365,9807
Ryan Goins,572365,9807
Ryan Goins,572365,9807
Ryan Hanigan,452672,4952
Ryan Hanigan,452672,4952
Ryan Hanigan,452672,4952
Ryan Howard,429667,2154
Ryan Howard,429667,2154
Ryan Jackson,474249,6596
Ryan Jeffers,680777,24618
Ryan Jeffers,680777,24618
Ryan Jeffers,680777,24618
Ryan Jeffers,680777,24618
Ryan Jeffers,680777,24618
Ryan Jeffers,680777,24618
Ryan Kalish,501888,6962
Ryan Kreidler,668952,25867
Ryan Kreidler,668952,25867
Ryan Kreidler,668952,25867
Ryan Kreidler,668952,25867
Ryan LaMarre,534606,10700
Ryan LaMarre,534606,10700
Ryan LaMarre,534606,10700
Ryan LaMarre,534606,10700
Ryan Lavarnway,543432,8879
Ryan Lavarnway,543432,8879
Ryan Lavarnway,543432,8879
Ryan Lavarnway,543432,8879
Ryan Lavarnway,543432,8879
Ryan Lollis,489067,6623
Ryan McBroom,643436,16524
Ryan McBroom,643436,16524
Ryan McKenna,663630,19928
Ryan McKenna,663630,19928
Ryan McKenna,663630,19928
Ryan McKenna,663630,19928
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan McMahon,641857,15112
Ryan Mountcastle,663624,18373
Ryan Mountcastle,663624,18373
Ryan Mountcastle,663624,18373
Ryan Mountcastle,663624,18373
Ryan Mountcastle,663624,18373
Ryan Mountcastle,663624,18373
Ryan Noda,676116,23312
Ryan Noda,676116,23312
Ryan Noda,676116,23312
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan O'Hearn,656811,16442
Ryan Raburn,430605,2218
Ryan Raburn,430605,2218
Ryan Raburn,430605,2218
Ryan Rua,607387,12409
Ryan Rua,607387,12409
Ryan Rua,607387,12409
Ryan Rua,607387,12409
Ryan Schimpf,572114,9953
Ryan Schimpf,572114,9953
Ryan Strausborger,595005,10937
Ryan Vilade,668723,22165
Ryan Vilade,668723,22165
Ryan Vogelsong,285064,1011
Ryan Vogelsong,285064,1011
Ryan Weathers,677960,23796
Ryan Weber,543901,10160
Ryan Zimmerman,475582,4220
Ryan Zimmerman,475582,4220
Ryan Zimmerman,475582,4220
Ryan Zimmerman,475582,4220
Ryan Zimmerman,475582,4220
Ryan Zimmerman,475582,4220
Ryder Jones,624507,15982
Rylan Bannon,676625,19768
Rymer Liriano,542642,4779
Ryon Healy,592387,15447
Ryon Healy,592387,15447
Ryon Healy,592387,15447
Ryon Healy,592387,15447
Sal Frelick,686217,29622
Sal Frelick,686217,29622
Sal Frelick,686217,29622
Sal Romano,607219,13690
Sal Romano,607219,13690
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Salvador Perez,521692,7304
Sam Fuld,453539,8254
Sam Haggerty,664059,18054
Sam Haggerty,664059,18054
Sam Haggerty,664059,18054
Sam Haggerty,664059,18054
Sam Haggerty,664059,18054
Sam Haggerty,664059,18054
Sam Hilliard,656541,17954
Sam Hilliard,656541,17954
Sam Hilliard,656541,17954
Sam Hilliard,656541,17954
Sam Hilliard,656541,17954
Sam Hilliard,656541,17954
Sam Hilliard,656541,17954
Sam Huff,669087,22209
Sam Huff,669087,22209
Sam Huff,669087,22209
Sam Huff,669087,22209
Sam Long,669674,25379
Sam Travis,607752,16263
Sam Travis,607752,16263
Sam Travis,607752,16263
Samad Taylor,669392,22274
Sandy Alcantara,645261,18684
Sandy Alcantara,645261,18684
Sandy Alcantara,645261,18684
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Sandy León,506702,5273
Santiago Espinal,669289,19997
Santiago Espinal,669289,19997
Santiago Espinal,669289,19997
Santiago Espinal,669289,19997
Santiago Espinal,669289,19997
Santiago Espinal,669289,19997
Scooter Gennett,571697,10339
Scooter Gennett,571697,10339
Scooter Gennett,571697,10339
Scooter Gennett,571697,10339
Scooter Gennett,571697,10339
Scott Feldman,444857,6283
Scott Heineman,595981,14453
Scott Heineman,595981,14453
Scott Heineman,595981,14453
Scott Kazmir,431148,4897
Scott Kingery,664068,17975
Scott Kingery,664068,17975
Scott Kingery,664068,17975
Scott Kingery,664068,17975
Scott Kingery,664068,17975
Scott Schebler,594988,12225
Scott Schebler,594988,12225
Scott Schebler,594988,12225
Scott Schebler,594988,12225
Scott Schebler,594988,12225
Scott Schebler,594988,12225
Scott Van Slyke,475100,4365
Scott Van Slyke,475100,4365
Scott Van Slyke,475100,4365
Sean Bouchard,656248,21270
Sean Bouchard,656248,21270
Sean Bouchard,656248,21270
Sean Bouchard,656248,21270
Sean Murphy,669221,19352
Sean Murphy,669221,19352
Sean Murphy,669221,19352
Sean Murphy,669221,19352
Sean Murphy,669221,19352
Sean Murphy,669221,19352
Sean Murphy,669221,19352
Sean Newcomb,656794,16943
Sean Newcomb,656794,16943
Sean O'Sullivan,457711,9137
Sean Rodríguez,446481,6589
Sean Rodríguez,446481,6589
Sean Rodríguez,446481,6589
Sean Rodríguez,446481,6589
Sean Rodríguez,446481,6589
Sean Rodríguez,446481,6589
Sebastián Rivero,665861,21735
Sebastián Rivero,665861,21735
Sebastián Rivero,665861,21735
Seby Zavala,664874,18887
Seby Zavala,664874,18887
Seby Zavala,664874,18887
Seby Zavala,664874,18887
Seby Zavala,664874,18887
Seiya Suzuki,673548,30116
Seiya Suzuki,673548,30116
Seiya Suzuki,673548,30116
Seiya Suzuki,673548,30116
Sergio Alcántara,642727,16417
Sergio Alcántara,642727,16417
Sergio Alcántara,642727,16417
Seth Beer,666179,20493
Seth Beer,666179,20493
Seth Brown,664913,18171
Seth Brown,664913,18171
Seth Brown,664913,18171
Seth Brown,664913,18171
Seth Brown,664913,18171
Seth Brown,664913,18171
Seth Lugo,607625,12447
Seth Lugo,607625,12447
Seth Lugo,607625,12447
Seth Mejias-Brean,623180,13905
Seth Smith,452234,7331
Seth Smith,452234,7331
Seth Smith,452234,7331
Severino González,605894,14697
Shane Peterson,451089,7423
Shane Peterson,451089,7423
Shane Robinson,453203,4249
Shane Robinson,453203,4249
Shane Robinson,453203,4249
Shane Robinson,453203,4249
Shane Victorino,425664,1677
Shaun Anderson,641312,19453
Shawn O'Malley,502523,9629
Shawn O'Malley,502523,9629
Shea Langeliers,669127,25816
Shea Langeliers,669127,25816
Shea Langeliers,669127,25816
Shea Langeliers,669127,25816
Shed Long Jr.,643418,16542
Shed Long Jr.,643418,16542
Shed Long Jr.,643418,16542
Shelby Miller,571946,10197
Shelby Miller,571946,10197
Sheldon Neuse,641914,19635
Sheldon Neuse,641914,19635
Sheldon Neuse,641914,19635
Sherman Johnson Jr.,582473,13906
Sherten Apostel,665947,21794
Shin-Soo Choo,425783,3174
Shin-Soo Choo,425783,3174
Shin-Soo Choo,425783,3174
Shin-Soo Choo,425783,3174
Shin-Soo Choo,425783,3174
Shin-Soo Choo,425783,3174
Shogo Akiyama,673451,27461
Shogo Akiyama,673451,27461
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Shohei Ohtani,660271,19755
Skip Schumaker,435401,3704
Skye Bolt,621450,17723
Skye Bolt,621450,17723
Skye Bolt,621450,17723
Slade Heathcott,571761,10336
Sonny Gray,543243,12768
Sonny Gray,543243,12768
Spencer Horwitz,687462,26477
Spencer Horwitz,687462,26477
Spencer Horwitz,687462,26477
Spencer Kieboom,571851,13300
Spencer Steer,668715,26323
Spencer Steer,668715,26323
Spencer Steer,668715,26323
Spencer Steer,668715,26323
Spencer Torkelson,679529,27465
Spencer Torkelson,679529,27465
Spencer Torkelson,679529,27465
Spencer Torkelson,679529,27465
Starlin Castro,516770,4579
Starlin Castro,516770,4579
Starlin Castro,516770,4579
Starlin Castro,516770,4579
Starlin Castro,516770,4579
Starlin Castro,516770,4579
Starlin Castro,516770,4579
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Starling Marte,516782,9241
Steele Walker,667727,22093
Stefen Romero,552662,11746
Stefen Romero,552662,11746
Stephen Cardullo,506924,11204
Stephen Cardullo,506924,11204
Stephen Drew,452220,4251
Stephen Drew,452220,4251
Stephen Drew,452220,4251
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Piscotty,572039,13367
Stephen Strasburg,544931,10131
Stephen Strasburg,544931,10131
Stephen Strasburg,544931,10131
Stephen Strasburg,544931,10131
Stephen Strasburg,544931,10131
Stephen Vogt,519390,5000
Stephen Vogt,519390,5000
Stephen Vogt,519390,5000
Stephen Vogt,519390,5000
Stephen Vogt,519390,5000
Stephen Vogt,519390,5000
Stephen Vogt,519390,5000
Steve Clevenger,502182,9542
Steve Clevenger,502182,9542
Steve Lombardozzi Jr.,543459,5422
Steve Pearce,456665,9957
Steve Pearce,456665,9957
Steve Pearce,456665,9957
Steve Pearce,456665,9957
Steve Pearce,456665,9957
Steve Selsky,592731,12957
Steve Tolleson,476270,4450
Steven Baron,571467,9787
Steven Baron,571467,9787
Steven Brault,643230,15291
Steven Brault,643230,15291
Steven Brault,643230,15291
Steven Duggar,621453,17719
Steven Duggar,621453,17719
Steven Duggar,621453,17719
Steven Duggar,621453,17719
Steven Duggar,621453,17719
Steven Kwan,680757,24610
Steven Kwan,680757,24610
Steven Kwan,680757,24610
Steven Kwan,680757,24610
Steven Matz,571927,13361
Steven Matz,571927,13361
Steven Matz,571927,13361
Steven Matz,571927,13361
Steven Matz,571927,13361
Steven Moya,570615,11854
Steven Moya,570615,11854
Steven Souza Jr.,519306,5667
Steven Souza Jr.,519306,5667
Steven Souza Jr.,519306,5667
Steven Souza Jr.,519306,5667
Steven Souza Jr.,519306,5667
Steven Souza Jr.,519306,5667
Steven Souza Jr.,519306,5667
Stevie Wilkerson,592859,16041
Stevie Wilkerson,592859,16041
Stevie Wilkerson,592859,16041
Stone Garrett,656448,19273
Stone Garrett,656448,19273
Stuart Fairchild,656413,20321
Stuart Fairchild,656413,20321
Stuart Fairchild,656413,20321
Stuart Fairchild,656413,20321
Stuart Fairchild,656413,20321
Stuart Turner,642156,15207
Sócrates Brito,593647,12944
Sócrates Brito,593647,12944
Sócrates Brito,593647,12944
Sócrates Brito,593647,12944
T.J. Rivera,608061,12495
T.J. Rivera,608061,12495
TJ Friedl Jr.,670770,19522
TJ Friedl Jr.,670770,19522
TJ Friedl Jr.,670770,19522
TJ Friedl Jr.,670770,19522
TJ Friedl Jr.,670770,19522
TJ Hopkins,686759,25482
Taijuan Walker,592836,11836
Taijuan Walker,592836,11836
Taijuan Walker,592836,11836
Tanner Roark,543699,8753
Tanner Roark,543699,8753
Tanner Roark,543699,8753
Tanner Roark,543699,8753
Tanner Roark,543699,8753
Taylor Clarke,664199,17611
Taylor Davis,543089,12782
Taylor Davis,543089,12782
Taylor Featherston,605227,12590
Taylor Featherston,605227,12590
Taylor Featherston,605227,12590
Taylor Jones,622100,19533
Taylor Jones,622100,19533
Taylor Jungmann,543380,13119
Taylor Kohlwey,670128,19212
Taylor Motter,600301,12399
Taylor Motter,600301,12399
Taylor Motter,600301,12399
Taylor Motter,600301,12399
Taylor Motter,600301,12399
Taylor Teagarden,460003,5199
Taylor Trammell,666211,19960
Taylor Trammell,666211,19960
Taylor Trammell,666211,19960
Taylor Trammell,666211,19960
Taylor Walls,670764,22458
Taylor Walls,670764,22458
Taylor Walls,670764,22458
Taylor Walls,670764,22458
Taylor Walls,670764,22458
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Ward,621493,17548
Taylor Widener,642203,19266
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Teoscar Hernández,606192,13066
Terrance Gore,605253,13658
Terrin Vavra,679631,24400
Terrin Vavra,679631,24400
Thairo Estrada,642731,16426
Thairo Estrada,642731,16426
Thairo Estrada,642731,16426
Thairo Estrada,642731,16426
Thairo Estrada,642731,16426
Thairo Estrada,642731,16426
Thairo Estrada,642731,16426
Tim Adleman,534947,10968
Tim Adleman,534947,10968
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Anderson,641313,15172
Tim Beckham,542921,7949
Tim Beckham,542921,7949
Tim Beckham,542921,7949
Tim Beckham,542921,7949
Tim Beckham,542921,7949
Tim Beckham,542921,7949
Tim Cooney,608641,13762
Tim Federowicz,543148,8609
Tim Federowicz,543148,8609
Tim Federowicz,543148,8609
Tim Federowicz,543148,8609
Tim Hudson,218596,921
Tim Lincecum,453311,5705
Tim Locastro,641796,15124
Tim Locastro,641796,15124
Tim Locastro,641796,15124
Tim Locastro,641796,15124
Tim Locastro,641796,15124
Tim Locastro,641796,15124
Tim Lopes,621005,14137
Tim Lopes,621005,14137
Tim Lopes,621005,14137
Tim Melville,543532,9149
Todd Cunningham,592239,10822
Todd Cunningham,592239,10822
